Date,Small size,Large,type,year,region
13/12/2015,3802.6,123544.78,conventional,2015,CincinnatiDayton
6/12/2015,2914.81,129978.67,conventional,2015,CincinnatiDayton
29/11/2015,2399.32,94093.55,conventional,2015,CincinnatiDayton
22/11/2015,2565.81,115591.25,conventional,2015,CincinnatiDayton
15/11/2015,2680,129291.79,conventional,2015,CincinnatiDayton
8/11/2015,2979.02,156267.5,conventional,2015,CincinnatiDayton
1/11/2015,2998.18,166867.82,conventional,2015,CincinnatiDayton
25/10/2015,2264.65,132625.92,conventional,2015,CincinnatiDayton
18/10/2015,2297.3,131737.84,conventional,2015,CincinnatiDayton
11/10/2015,2251.48,146962.49,conventional,2015,CincinnatiDayton
4/10/2015,2132.57,157237.69,conventional,2015,CincinnatiDayton
27/9/2015,2220.62,138937.95,conventional,2015,CincinnatiDayton
20/9/2015,3127.8,139042.8,conventional,2015,CincinnatiDayton
13/9/2015,2195.13,139863.58,conventional,2015,CincinnatiDayton
6/9/2015,2462.55,154106.32,conventional,2015,CincinnatiDayton
30/8/2015,2623.58,153832.57,conventional,2015,CincinnatiDayton
23/8/2015,2750.77,141969.26,conventional,2015,CincinnatiDayton
16/8/2015,2472.69,146747.71,conventional,2015,CincinnatiDayton
9/8/2015,2357.57,144957.92,conventional,2015,CincinnatiDayton
2/8/2015,2443.41,142847.6,conventional,2015,CincinnatiDayton
26/7/2015,2474.11,139527.28,conventional,2015,CincinnatiDayton
19/7/2015,3726.35,146965.54,conventional,2015,CincinnatiDayton
12/7/2015,3503.25,148642.65,conventional,2015,CincinnatiDayton
5/7/2015,3238.38,165479.82,conventional,2015,CincinnatiDayton
28/6/2015,3691.48,144983.7,conventional,2015,CincinnatiDayton
21/6/2015,3795.3,158957.39,conventional,2015,CincinnatiDayton
14/6/2015,6856.14,145975.24,conventional,2015,CincinnatiDayton
7/6/2015,10630.01,146360.2,conventional,2015,CincinnatiDayton
31/5/2015,10459.41,143893.61,conventional,2015,CincinnatiDayton
24/5/2015,10258.51,152036.29,conventional,2015,CincinnatiDayton
17/5/2015,10239.98,150323.91,conventional,2015,CincinnatiDayton
10/5/2015,11982.39,172173.77,conventional,2015,CincinnatiDayton
3/5/2015,11468.92,162213.47,conventional,2015,CincinnatiDayton
26/4/2015,8217.17,138764.19,conventional,2015,CincinnatiDayton
19/4/2015,8229.4,144900.84,conventional,2015,CincinnatiDayton
12/4/2015,11176.67,120830.33,conventional,2015,CincinnatiDayton
5/4/2015,7516.57,135093.59,conventional,2015,CincinnatiDayton
29/3/2015,3014.53,122178,conventional,2015,CincinnatiDayton
22/3/2015,2968.26,137560.99,conventional,2015,CincinnatiDayton
15/3/2015,3550.62,131234.14,conventional,2015,CincinnatiDayton
8/3/2015,3470.71,147536.24,conventional,2015,CincinnatiDayton
1/3/2015,3610.46,157400.74,conventional,2015,CincinnatiDayton
22/2/2015,4431.56,134258.95,conventional,2015,CincinnatiDayton
15/2/2015,4399.26,122866.03,conventional,2015,CincinnatiDayton
8/2/2015,4246.12,140926.77,conventional,2015,CincinnatiDayton
1/2/2015,4665.89,224967.68,conventional,2015,CincinnatiDayton
25/1/2015,3617.45,162644.69,conventional,2015,CincinnatiDayton
18/1/2015,3333.29,128858.15,conventional,2015,CincinnatiDayton
11/1/2015,3612.86,153100.22,conventional,2015,CincinnatiDayton
4/1/2015,3274.3,168764.78,conventional,2015,CincinnatiDayton
27/12/2015,41808.54,27120.67,conventional,2015,Columbus
20/12/2015,57557.75,23198.49,conventional,2015,Columbus
13/12/2015,69742.59,21750.83,conventional,2015,Columbus
6/12/2015,60376.23,33565.14,conventional,2015,Columbus
29/11/2015,40352.94,22858.09,conventional,2015,Columbus
22/11/2015,50334.8,25643.76,conventional,2015,Columbus
15/11/2015,52474.75,26705.74,conventional,2015,Columbus
8/11/2015,61494.68,35336.71,conventional,2015,Columbus
1/11/2015,58162.23,31821.24,conventional,2015,Columbus
25/10/2015,59745.47,23351.18,conventional,2015,Columbus
18/10/2015,62590.79,33116.75,conventional,2015,Columbus
11/10/2015,57480.41,39207.76,conventional,2015,Columbus
4/10/2015,53606.35,38396.06,conventional,2015,Columbus
27/9/2015,66587.59,33743.19,conventional,2015,Columbus
20/9/2015,86031.9,31599.19,conventional,2015,Columbus
13/9/2015,86159.05,31464.67,conventional,2015,Columbus
6/9/2015,61052.61,40880.96,conventional,2015,Columbus
30/8/2015,64531.04,32172.79,conventional,2015,Columbus
23/8/2015,64597.94,29728.3,conventional,2015,Columbus
16/8/2015,63291.37,36257.41,conventional,2015,Columbus
9/8/2015,64121.12,52440.39,conventional,2015,Columbus
2/8/2015,77973.44,30063.76,conventional,2015,Columbus
26/7/2015,91758.41,25540.09,conventional,2015,Columbus
19/7/2015,75080.98,33397.18,conventional,2015,Columbus
12/7/2015,69964.42,32449.21,conventional,2015,Columbus
5/7/2015,79063.5,39343.65,conventional,2015,Columbus
28/6/2015,72752.84,38877.79,conventional,2015,Columbus
21/6/2015,67311.23,40382.51,conventional,2015,Columbus
14/6/2015,83138.56,33535.09,conventional,2015,Columbus
7/6/2015,92110.97,33225.37,conventional,2015,Columbus
31/5/2015,80729.03,21813.84,conventional,2015,Columbus
24/5/2015,85510.9,37314.24,conventional,2015,Columbus
17/5/2015,97341.26,38624.07,conventional,2015,Columbus
10/5/2015,97879.64,27581.34,conventional,2015,Columbus
3/5/2015,79998.58,53621.15,conventional,2015,Columbus
26/4/2015,87214.58,28964.04,conventional,2015,Columbus
19/4/2015,80303.92,40370.03,conventional,2015,Columbus
12/4/2015,66513.95,28065.91,conventional,2015,Columbus
5/4/2015,67298.39,30313.37,conventional,2015,Columbus
29/3/2015,72473.25,25151.42,conventional,2015,Columbus
22/3/2015,101143.03,40165.62,conventional,2015,Columbus
15/3/2015,90582.35,27040.2,conventional,2015,Columbus
8/3/2015,56323.87,37382.46,conventional,2015,Columbus
1/3/2015,55610.59,36034.55,conventional,2015,Columbus
22/2/2015,56131.64,26134.29,conventional,2015,Columbus
15/2/2015,52221.93,20939.99,conventional,2015,Columbus
8/2/2015,76792.99,23238.8,conventional,2015,Columbus
1/2/2015,111171.46,59739.98,conventional,2015,Columbus
25/1/2015,53201.66,32775.08,conventional,2015,Columbus
18/1/2015,55532.76,26458.99,conventional,2015,Columbus
11/1/2015,64726.71,34844.49,conventional,2015,Columbus
4/1/2015,80298.77,51860.47,conventional,2015,Columbus
27/12/2015,494425.64,276556.76,conventional,2015,DallasFtWorth
20/12/2015,439792.68,257532.45,conventional,2015,DallasFtWorth
13/12/2015,476178.99,319789.56,conventional,2015,DallasFtWorth
6/12/2015,514160.41,412692.22,conventional,2015,DallasFtWorth
29/11/2015,477944.48,244879.52,conventional,2015,DallasFtWorth
22/11/2015,494872.79,264820.58,conventional,2015,DallasFtWorth
15/11/2015,642897.96,263132.27,conventional,2015,DallasFtWorth
8/11/2015,563069.05,278244.62,conventional,2015,DallasFtWorth
1/11/2015,546040.25,376913.25,conventional,2015,DallasFtWorth
25/10/2015,557469.46,301143.5,conventional,2015,DallasFtWorth
18/10/2015,570732.49,266044.08,conventional,2015,DallasFtWorth
11/10/2015,543166.98,349743.64,conventional,2015,DallasFtWorth
4/10/2015,491729.14,439095.32,conventional,2015,DallasFtWorth
27/9/2015,533088.33,390554.54,conventional,2015,DallasFtWorth
20/9/2015,606586.38,425539.41,conventional,2015,DallasFtWorth
13/9/2015,564967.74,494078.53,conventional,2015,DallasFtWorth
6/9/2015,626166.71,505568.94,conventional,2015,DallasFtWorth
30/8/2015,674670.89,309275.19,conventional,2015,DallasFtWorth
23/8/2015,679440.88,321325.08,conventional,2015,DallasFtWorth
16/8/2015,718594.72,287298.98,conventional,2015,DallasFtWorth
9/8/2015,674531.14,332173.47,conventional,2015,DallasFtWorth
2/8/2015,705846.27,253860.7,conventional,2015,DallasFtWorth
26/7/2015,661845.98,406523.56,conventional,2015,DallasFtWorth
19/7/2015,684455.16,364124.15,conventional,2015,DallasFtWorth
12/7/2015,713425.63,319277.99,conventional,2015,DallasFtWorth
5/7/2015,835215.79,334916.29,conventional,2015,DallasFtWorth
28/6/2015,760374.24,302577.78,conventional,2015,DallasFtWorth
21/6/2015,755351.26,375820.52,conventional,2015,DallasFtWorth
14/6/2015,1013252.58,353165.21,conventional,2015,DallasFtWorth
7/6/2015,788982.74,319283.75,conventional,2015,DallasFtWorth
31/5/2015,941838.33,315653.39,conventional,2015,DallasFtWorth
24/5/2015,775365.99,299938.43,conventional,2015,DallasFtWorth
17/5/2015,855871.73,261026.33,conventional,2015,DallasFtWorth
10/5/2015,817727.07,357330.3,conventional,2015,DallasFtWorth
3/5/2015,652304.49,509069.75,conventional,2015,DallasFtWorth
26/4/2015,717960.82,270228.19,conventional,2015,DallasFtWorth
19/4/2015,735235.09,284292.72,conventional,2015,DallasFtWorth
12/4/2015,871511.12,288420.79,conventional,2015,DallasFtWorth
5/4/2015,802917.65,387745.54,conventional,2015,DallasFtWorth
29/3/2015,645523.05,396361,conventional,2015,DallasFtWorth
22/3/2015,925527.04,297656.4,conventional,2015,DallasFtWorth
15/3/2015,726176.09,368421.28,conventional,2015,DallasFtWorth
8/3/2015,724775.83,371564.05,conventional,2015,DallasFtWorth
1/3/2015,665032.82,358628.24,conventional,2015,DallasFtWorth
22/2/2015,695493.39,305788.6,conventional,2015,DallasFtWorth
15/2/2015,625813.98,299799.46,conventional,2015,DallasFtWorth
8/2/2015,737968.75,376914.26,conventional,2015,DallasFtWorth
1/2/2015,786166.9,495262.11,conventional,2015,DallasFtWorth
25/1/2015,649344.32,271152.06,conventional,2015,DallasFtWorth
18/1/2015,627090.61,374230.89,conventional,2015,DallasFtWorth
11/1/2015,680572.11,348535.22,conventional,2015,DallasFtWorth
4/1/2015,612795.8,374420.68,conventional,2015,DallasFtWorth
27/12/2015,93034.2,246747.13,conventional,2015,Denver
20/12/2015,113403.55,188263.2,conventional,2015,Denver
13/12/2015,96222.34,321764.32,conventional,2015,Denver
6/12/2015,111259.34,378124.28,conventional,2015,Denver
29/11/2015,85241.45,179982.42,conventional,2015,Denver
22/11/2015,100047.56,323796.5,conventional,2015,Denver
15/11/2015,98269.82,428998.81,conventional,2015,Denver
8/11/2015,113964.9,354454.62,conventional,2015,Denver
1/11/2015,140330.11,446007.8,conventional,2015,Denver
25/10/2015,106239.17,393920.63,conventional,2015,Denver
18/10/2015,117059.41,435491.56,conventional,2015,Denver
11/10/2015,108538.74,432102.05,conventional,2015,Denver
4/10/2015,101712.18,364774.25,conventional,2015,Denver
27/9/2015,119089.66,386987.12,conventional,2015,Denver
20/9/2015,85382.01,461272.5,conventional,2015,Denver
13/9/2015,115935.68,451936.38,conventional,2015,Denver
6/9/2015,138154.55,420365.75,conventional,2015,Denver
30/8/2015,119849.97,421032.49,conventional,2015,Denver
23/8/2015,135261.61,318115.81,conventional,2015,Denver
16/8/2015,157630.43,348863.51,conventional,2015,Denver
9/8/2015,131770.05,377129.38,conventional,2015,Denver
2/8/2015,153498.68,423519.88,conventional,2015,Denver
26/7/2015,138942.76,376355.19,conventional,2015,Denver
19/7/2015,119266.12,513055.1,conventional,2015,Denver
12/7/2015,123673.43,423853.38,conventional,2015,Denver
5/7/2015,146171.45,428389.18,conventional,2015,Denver
28/6/2015,162885.58,362226.14,conventional,2015,Denver
21/6/2015,184206.21,405469.62,conventional,2015,Denver
14/6/2015,194447.12,401133.25,conventional,2015,Denver
7/6/2015,167992.06,439309.16,conventional,2015,Denver
31/5/2015,127747.5,365471.2,conventional,2015,Denver
24/5/2015,198187.29,369924.19,conventional,2015,Denver
17/5/2015,156010.24,305200.86,conventional,2015,Denver
10/5/2015,148762.57,454026.16,conventional,2015,Denver
3/5/2015,182975.49,485743.46,conventional,2015,Denver
26/4/2015,160372.05,381779.34,conventional,2015,Denver
19/4/2015,129744.18,544167.43,conventional,2015,Denver
12/4/2015,176304.23,574793.28,conventional,2015,Denver
5/4/2015,156966.84,396449.92,conventional,2015,Denver
29/3/2015,160679.31,371990.15,conventional,2015,Denver
22/3/2015,131881.99,380284.5,conventional,2015,Denver
15/3/2015,160422.27,403060.76,conventional,2015,Denver
8/3/2015,118578.11,491584.39,conventional,2015,Denver
1/3/2015,101528.39,487873.51,conventional,2015,Denver
22/2/2015,153410.25,584093.63,conventional,2015,Denver
15/2/2015,116907.81,404107.32,conventional,2015,Denver
8/2/2015,153584.14,466313.49,conventional,2015,Denver
1/2/2015,217715.85,608156.34,conventional,2015,Denver
25/1/2015,140914.23,422434.82,conventional,2015,Denver
18/1/2015,151976.7,500683.5,conventional,2015,Denver
11/1/2015,110974.25,427723.2,conventional,2015,Denver
4/1/2015,117454.09,429518.41,conventional,2015,Denver
27/12/2015,83097.26,50545.78,conventional,2015,Detroit
20/12/2015,110507.5,42663.06,conventional,2015,Detroit
13/12/2015,132206.07,38088.87,conventional,2015,Detroit
6/12/2015,92957.56,78805.63,conventional,2015,Detroit
29/11/2015,84236.03,38244.11,conventional,2015,Detroit
22/11/2015,95526.76,55945.23,conventional,2015,Detroit
15/11/2015,88132.72,35472.8,conventional,2015,Detroit
8/11/2015,103367.05,72647.24,conventional,2015,Detroit
1/11/2015,112432.15,67252.29,conventional,2015,Detroit
25/10/2015,84318.99,49927.69,conventional,2015,Detroit
18/10/2015,117479.44,97788.02,conventional,2015,Detroit
11/10/2015,110374.23,105188.14,conventional,2015,Detroit
4/10/2015,81617.68,60336.35,conventional,2015,Detroit
27/9/2015,88573.56,43702.48,conventional,2015,Detroit
20/9/2015,129945.11,71335.62,conventional,2015,Detroit
13/9/2015,151274.05,73572.68,conventional,2015,Detroit
6/9/2015,143927.73,51351.12,conventional,2015,Detroit
30/8/2015,177827.49,75478.01,conventional,2015,Detroit
23/8/2015,114208.75,36663.35,conventional,2015,Detroit
16/8/2015,113822.13,86783.96,conventional,2015,Detroit
9/8/2015,136799.68,56896.42,conventional,2015,Detroit
2/8/2015,157018.49,58592.28,conventional,2015,Detroit
26/7/2015,119084.73,38501.17,conventional,2015,Detroit
19/7/2015,125844.19,66223.96,conventional,2015,Detroit
12/7/2015,127995.39,36569.66,conventional,2015,Detroit
5/7/2015,140339.02,62718.27,conventional,2015,Detroit
28/6/2015,135230.94,30175.61,conventional,2015,Detroit
21/6/2015,133405.45,87075.84,conventional,2015,Detroit
14/6/2015,136802.87,58418.17,conventional,2015,Detroit
7/6/2015,153214.87,87106.49,conventional,2015,Detroit
31/5/2015,162243.06,28903.88,conventional,2015,Detroit
24/5/2015,193348.39,34774.04,conventional,2015,Detroit
17/5/2015,214237.95,98513.1,conventional,2015,Detroit
10/5/2015,177872.77,42422.72,conventional,2015,Detroit
3/5/2015,161288.26,71919.54,conventional,2015,Detroit
26/4/2015,133322.95,61051.45,conventional,2015,Detroit
19/4/2015,140434.29,139016.06,conventional,2015,Detroit
12/4/2015,96441.78,24663.5,conventional,2015,Detroit
5/4/2015,113210.53,62859.83,conventional,2015,Detroit
29/3/2015,120782.43,28182.89,conventional,2015,Detroit
22/3/2015,138397.72,109057.9,conventional,2015,Detroit
15/3/2015,107980.24,31613.46,conventional,2015,Detroit
8/3/2015,97420.1,29942.92,conventional,2015,Detroit
1/3/2015,97605.68,101935.17,conventional,2015,Detroit
22/2/2015,99207.09,34703.33,conventional,2015,Detroit
15/2/2015,100594.59,31170.09,conventional,2015,Detroit
8/2/2015,129910.26,35996.84,conventional,2015,Detroit
1/2/2015,205775.28,136119.82,conventional,2015,Detroit
25/1/2015,110113.35,47558.4,conventional,2015,Detroit
18/1/2015,113616.86,45446.17,conventional,2015,Detroit
11/1/2015,108378.69,90104.73,conventional,2015,Detroit
4/1/2015,121634.27,117865.11,conventional,2015,Detroit
27/12/2015,2992.62,101109.84,conventional,2015,GrandRapids
20/12/2015,2630.11,85259.91,conventional,2015,GrandRapids
13/12/2015,3809.88,69582.68,conventional,2015,GrandRapids
6/12/2015,4026.57,165454.45,conventional,2015,GrandRapids
29/11/2015,3726.77,82760.11,conventional,2015,GrandRapids
22/11/2015,3734.97,94794.75,conventional,2015,GrandRapids
15/11/2015,3490.77,74695.44,conventional,2015,GrandRapids
8/11/2015,3970.87,149876.75,conventional,2015,GrandRapids
1/11/2015,3731.64,147281.28,conventional,2015,GrandRapids
25/10/2015,3899.73,86434.9,conventional,2015,GrandRapids
18/10/2015,3821.47,118521.96,conventional,2015,GrandRapids
11/10/2015,3638.99,106363.84,conventional,2015,GrandRapids
4/10/2015,3241.7,102316.58,conventional,2015,GrandRapids
27/9/2015,2977.77,87274.97,conventional,2015,GrandRapids
20/9/2015,3612.73,177686.12,conventional,2015,GrandRapids
13/9/2015,4113.5,143018.46,conventional,2015,GrandRapids
6/9/2015,3673.53,111964.57,conventional,2015,GrandRapids
30/8/2015,3931.2,152332.2,conventional,2015,GrandRapids
23/8/2015,4847.16,72826.86,conventional,2015,GrandRapids
16/8/2015,5134.58,177609.75,conventional,2015,GrandRapids
9/8/2015,4807.41,120579.39,conventional,2015,GrandRapids
2/8/2015,4122.95,109853.88,conventional,2015,GrandRapids
26/7/2015,3192.59,66065.84,conventional,2015,GrandRapids
19/7/2015,2680.7,122122.69,conventional,2015,GrandRapids
12/7/2015,4663.59,66045.81,conventional,2015,GrandRapids
5/7/2015,2709.26,109357.57,conventional,2015,GrandRapids
28/6/2015,3089.5,55014.27,conventional,2015,GrandRapids
21/6/2015,2552.14,167585.16,conventional,2015,GrandRapids
14/6/2015,4446.1,116392.81,conventional,2015,GrandRapids
7/6/2015,6926.42,134230.11,conventional,2015,GrandRapids
31/5/2015,7097,90411.8,conventional,2015,GrandRapids
24/5/2015,7888.33,74169.01,conventional,2015,GrandRapids
17/5/2015,5515.43,202939.01,conventional,2015,GrandRapids
10/5/2015,7383.85,84947.73,conventional,2015,GrandRapids
3/5/2015,6301.92,176717.87,conventional,2015,GrandRapids
26/4/2015,4480.46,105590.91,conventional,2015,GrandRapids
19/4/2015,5547.29,217323.81,conventional,2015,GrandRapids
12/4/2015,5875.73,66804.31,conventional,2015,GrandRapids
5/4/2015,4487.21,92044.84,conventional,2015,GrandRapids
29/3/2015,1977.68,63600.68,conventional,2015,GrandRapids
22/3/2015,1930.32,231211.7,conventional,2015,GrandRapids
15/3/2015,1621.03,69452.53,conventional,2015,GrandRapids
8/3/2015,1783.51,68592.44,conventional,2015,GrandRapids
1/3/2015,1355.2,182093.72,conventional,2015,GrandRapids
22/2/2015,1593.4,69934.93,conventional,2015,GrandRapids
15/2/2015,1659.05,67025.59,conventional,2015,GrandRapids
8/2/2015,1155.67,74113.5,conventional,2015,GrandRapids
1/2/2015,1621.68,240215.65,conventional,2015,GrandRapids
